account_id,customer_id,account_type,account_status,open_date,currency_code,balance
ACCT201947,CUST101535,Savings,Dormant,2021-11-01,USD,8688.55
ACCT201948,CUST100059,Credit Card,Active,2021-11-10,USD,-1923.61
ACCT201949,CUST101742,Savings,Active,2024-04-12,USD,8845.38
ACCT201950,CUST101305,Credit Card,Active,2025-06-15,USD,-1887.9
ACCT201951,CUST101746,Credit Card,Active,2026-02-19,USD,-1445.04
ACCT201952,CUST101737,Checking,Dormant,2023-05-25,EUR,41863.68
ACCT201953,CUST101478,Checking,Dormant,2023-09-22,USD,49313.51
ACCT201954,CUST101715,Money Market,Active,2022-04-30,USD,20158.65
ACCT201955,CUST100302,Checking,Active,2021-09-11,USD,38064.65
ACCT201956,CUST100406,Savings,Active,2026-03-03,USD,13776.27
ACCT201957,CUST101927,Savings,Active,2021-12-21,USD,42106.2
ACCT201958,CUST101163,Checking,Active,2025-10-15,USD,17072.62
ACCT201959,CUST101880,Money Market,Active,2024-08-06,USD,4408.1
ACCT201960,CUST101977,Checking,Active,2021-11-09,USD,29557.43
ACCT201961,CUST100942,Checking,Active,2024-05-17,USD,31897.28
ACCT201962,CUST101315,Checking,Dormant,2022-01-20,EUR,41865.42
ACCT201963,CUST100635,Savings,Active,2023-05-09,USD,36905.52
ACCT201964,CUST100646,Checking,Active,2024-04-20,USD,7021.3
ACCT201965,CUST100604,Checking,Active,2023-11-14,USD,9961.23
ACCT201966,CUST100744,Checking,Active,2024-09-20,USD,17757.66
ACCT201967,CUST101703,Savings,Active,2022-07-04,GBP,31551.32
ACCT201968,CUST101164,Savings,Active,2023-05-02,USD,7785.21
ACCT201969,CUST101630,Checking,Active,2025-03-17,USD,40545.42
ACCT201970,CUST101521,Money Market,Active,2023-11-23,USD,27580.56
ACCT201971,CUST100957,Credit Card,Active,2021-11-14,GBP,-1483.57
ACCT201972,CUST100973,Savings,Active,2022-08-15,USD,31555.68
ACCT201973,CUST101205,Checking,Dormant,2024-02-02,USD,18895.51
ACCT201974,CUST101845,Checking,Active,2023-01-16,USD,17944.21
ACCT201975,CUST100205,Checking,Active,2022-10-27,USD,32394.07
ACCT201976,CUST101540,Checking,Active,2021-12-03,USD,27338.91
ACCT201977,CUST100890,Savings,Active,2026-04-28,USD,28798.26
ACCT201978,CUST101230,Checking,Active,2024-05-19,USD,36168.62
ACCT201979,CUST101796,Checking,Active,2026-07-14,GBP,48538.28
ACCT201980,CUST100872,Money Market,Active,2024-04-14,CAD,5392.77
ACCT201981,CUST101048,Savings,Active,2021-07-29,USD,1427.76
ACCT201982,CUST101073,Savings,Active,2023-03-07,CAD,34881.58
ACCT201983,CUST100682,Credit Card,Active,2022-05-26,USD,-1740.22
ACCT201984,CUST100289,Checking,Active,2022-10-14,USD,39643.17
ACCT201985,CUST100302,Checking,Active,2022-05-17,USD,42.16
ACCT201986,CUST101756,Checking,Active,2024-08-12,USD,9229.68
ACCT201987,CUST101731,Checking,Active,2024-06-01,USD,34235.68
ACCT201988,CUST101126,Checking,Active,2026-06-06,USD,4995.67
ACCT201989,CUST101702,Money Market,Active,2024-08-02,USD,33421.84
ACCT201990,CUST100651,Money Market,Active,2026-06-10,USD,19378.7
ACCT201991,CUST101678,Credit Card,Active,2024-09-07,EUR,-203.96
ACCT201992,CUST100710,Savings,Active,2026-05-28,USD,26705.76
ACCT201993,CUST101246,Savings,Active,2023-01-09,USD,11084.7
ACCT201994,CUST100003,Checking,Active,2023-10-31,USD,25072.8
ACCT201995,CUST100282,Money Market,Active,2022-02-23,USD,32278.86
ACCT201996,CUST100786,Checking,Active,2025-04-16,USD,4642.52
ACCT201997,CUST101681,Checking,Active,2022-07-01,USD,19340.78
ACCT201998,CUST100815,Money Market,Active,2025-03-28,USD,8975.9
ACCT201999,CUST101405,Savings,Active,2024-11-18,USD,4132.02
ACCT202000,CUST100329,Savings,Active,2024-06-05,USD,40345.78
ACCT202001,CUST100995,Checking,Active,2024-04-18,USD,22734.6
ACCT202002,CUST100870,Savings,Active,2023-05-25,USD,2725.56
ACCT202003,CUST100922,Savings,Active,2024-10-10,USD,40120.92
ACCT202004,CUST101990,Savings,Active,2021-12-11,USD,42208.42
ACCT202005,CUST100785,Money Market,Dormant,2022-07-22,USD,26585.58
ACCT202006,CUST101449,Checking,Active,2026-03-12,USD,47410.06
ACCT202007,CUST100931,Credit Card,Active,2022-04-15,USD,-544.74
ACCT202008,CUST100942,Checking,Active,2022-06-25,EUR,43394.84
ACCT202009,CUST100691,Savings,Active,2025-07-21,USD,12616.34
ACCT202010,CUST100600,Checking,Active,2021-07-21,USD,13361.78
ACCT202011,CUST101220,Checking,Active,2023-04-17,USD,31799.13
ACCT202012,CUST100358,Savings,Active,2022-08-28,USD,19810.73
ACCT202013,CUST100882,Savings,Dormant,2026-03-19,USD,31646.0
ACCT202014,CUST101881,Savings,Active,2021-12-05,USD,30862.06
ACCT202015,CUST100938,Savings,Active,2023-09-02,USD,26177.94
ACCT202016,CUST101482,Checking,Active,2022-11-02,EUR,30467.67
ACCT202017,CUST100161,Checking,Active,2024-07-28,USD,49013.32
ACCT202018,CUST100376,Checking,Closed,2023-04-06,USD,20036.98
ACCT202019,CUST101713,Savings,Dormant,2026-02-14,CAD,44146.27
ACCT202020,CUST100620,Credit Card,Active,2023-04-02,USD,-858.21
ACCT202021,CUST100100,Credit Card,Active,2024-12-05,USD,-611.49
ACCT202022,CUST101529,Credit Card,Active,2022-02-25,USD,-1126.11
ACCT202023,CUST100816,Savings,Dormant,2023-12-29,USD,2287.11
ACCT202024,CUST100038,Checking,Active,2023-10-30,USD,20359.14
ACCT202025,CUST101618,Checking,Closed,2022-08-01,USD,23122.06
ACCT202026,CUST100664,Checking,Active,2025-07-19,USD,903.65
ACCT202027,CUST100943,Savings,Active,2026-06-25,USD,30465.81
ACCT202028,CUST101904,Checking,Active,2022-11-17,USD,19451.98
ACCT202029,CUST100310,Checking,Active,2022-02-25,USD,41131.44
ACCT202030,CUST101378,Checking,Active,2025-02-09,USD,34886.27
ACCT202031,CUST100160,Savings,Active,2024-06-04,USD,28565.66
ACCT202032,CUST101084,Checking,Active,2022-03-05,USD,10377.56
ACCT202033,CUST100060,Checking,Active,2024-03-14,USD,33725.07
ACCT202034,CUST100850,Savings,Closed,2026-03-11,USD,28244.62
ACCT202035,CUST101005,Money Market,Closed,2022-07-30,USD,27821.97
ACCT202036,CUST101943,Savings,Active,2022-02-02,USD,18921.44
ACCT202037,CUST101168,Checking,Active,2022-05-26,EUR,49606.55
ACCT202038,CUST100821,Credit Card,Active,2024-01-21,USD,-31.23
ACCT202039,CUST100571,Checking,Active,2025-01-09,USD,45022.95
ACCT202040,CUST101966,Checking,Active,2026-04-04,USD,44237.89
ACCT202041,CUST100461,Savings,Dormant,2025-10-17,USD,26625.42
ACCT202042,CUST100920,Savings,Active,2023-01-24,EUR,41306.92
ACCT202043,CUST101699,Savings,Active,2024-10-11,USD,166.87
ACCT202044,CUST100785,Checking,Active,2022-07-14,USD,45364.04
ACCT202045,CUST100059,Savings,Active,2022-07-23,USD,9443.75
ACCT202046,CUST101227,Savings,Active,2025-10-01,USD,49945.49
ACCT202047,CUST100340,Checking,Active,2023-07-19,USD,30490.63
ACCT202048,CUST101521,Checking,Active,2025-08-14,USD,18514.8
ACCT202049,CUST100395,Checking,Dormant,2021-09-03,USD,25566.77
ACCT202050,CUST100358,Checking,Active,2023-01-09,USD,43732.51
ACCT202051,CUST100132,Checking,Dormant,2022-08-04,USD,6632.5
ACCT202052,CUST101235,Savings,Active,2024-09-27,USD,12252.35
ACCT202053,CUST101313,Checking,Active,2023-05-01,USD,23070.31
ACCT202054,CUST100326,Checking,Active,2026-03-10,USD,46007.79
ACCT202055,CUST101396,Checking,Active,2023-09-28,EUR,37430.43
ACCT202056,CUST100144,Money Market,Active,2024-07-12,CAD,43108.45
ACCT202057,CUST101465,Credit Card,Active,2021-11-27,USD,-925.32
ACCT202058,CUST100984,Savings,Active,2023-04-16,USD,1186.01
ACCT202059,CUST101485,Credit Card,Active,2024-08-20,USD,-343.38
ACCT202060,CUST101330,Savings,Active,2024-04-28,USD,25577.98
ACCT202061,CUST101552,Checking,Active,2026-07-09,USD,42353.52
ACCT202062,CUST100845,Checking,Active,2024-12-06,USD,8447.67
ACCT202063,CUST100541,Checking,Active,2025-06-23,USD,24129.55
ACCT202064,CUST101006,Checking,Active,2023-06-15,USD,44959.77
ACCT202065,CUST100677,Checking,Active,2022-04-20,USD,34459.71
ACCT202066,CUST101559,Savings,Active,2023-03-30,USD,29721.41
ACCT202067,CUST101154,Checking,Active,2022-06-19,USD,44008.53
ACCT202068,CUST101298,Money Market,Active,2022-11-04,USD,7915.12
ACCT202069,CUST101649,Savings,Active,2022-07-20,USD,7722.06
ACCT202070,CUST101304,Checking,Active,2023-04-12,EUR,19211.33
ACCT202071,CUST100024,Savings,Active,2022-03-09,USD,7418.17
ACCT202072,CUST100831,Savings,Active,2023-02-14,GBP,49805.88
ACCT202073,CUST101202,Money Market,Dormant,2024-03-11,USD,32192.58
ACCT202074,CUST100993,Checking,Active,2023-03-27,EUR,43270.43
ACCT202075,CUST100777,Savings,Active,2023-09-21,GBP,24199.92
ACCT202076,CUST100459,Checking,Active,2024-10-17,USD,15465.41
ACCT202077,CUST100403,Savings,Active,2024-10-12,USD,5979.57
ACCT202078,CUST101720,Money Market,Active,2024-11-08,USD,45315.1
ACCT202079,CUST101518,Credit Card,Active,2022-08-23,USD,-203.73
ACCT202080,CUST100674,Checking,Active,2022-07-01,USD,4942.0
ACCT202081,CUST101101,Money Market,Dormant,2023-04-07,CAD,42330.28
ACCT202082,CUST100507,Checking,Active,2024-10-04,USD,28335.11
ACCT202083,CUST101756,Checking,Active,2023-01-26,USD,46816.67
ACCT202084,CUST101247,Savings,Active,2022-03-21,USD,2011.64
ACCT202085,CUST101878,Savings,Active,2024-05-25,GBP,36666.86
ACCT202086,CUST100466,Savings,Active,2023-06-26,USD,3043.26
ACCT202087,CUST101805,Savings,Active,2023-11-25,USD,4913.51
ACCT202088,CUST100238,Savings,Active,2023-09-30,USD,9821.29
ACCT202089,CUST101225,Checking,Active,2021-09-03,USD,29468.79
ACCT202090,CUST100228,Savings,Active,2024-10-26,USD,43056.96
ACCT202091,CUST101300,Savings,Active,2021-07-27,USD,29446.88
ACCT202092,CUST101231,Checking,Active,2022-03-16,USD,37728.01
ACCT202093,CUST100581,Checking,Closed,2024-01-12,USD,24163.98
ACCT202094,CUST100563,Credit Card,Active,2025-02-12,USD,-1501.96
ACCT202095,CUST101549,Savings,Dormant,2022-07-06,USD,5573.5
ACCT202096,CUST100963,Checking,Active,2022-09-01,USD,48717.72
ACCT202097,CUST100193,Credit Card,Dormant,2021-08-19,USD,-654.05
ACCT202098,CUST100374,Savings,Active,2024-06-21,USD,26929.5
ACCT202099,CUST100625,Checking,Active,2026-04-04,USD,15360.02
ACCT202100,CUST101248,Checking,Active,2023-11-23,USD,15003.07
ACCT202101,CUST100811,Checking,Active,2026-04-19,EUR,9595.2
ACCT202102,CUST101959,Savings,Active,2023-12-12,USD,7856.63
ACCT202103,CUST101487,Savings,Active,2023-09-29,GBP,20845.46
ACCT202104,CUST100621,Savings,Active,2025-05-24,USD,42811.88
ACCT202105,CUST100645,Savings,Active,2024-09-19,USD,41461.56
ACCT202106,CUST101561,Checking,Dormant,2023-06-04,USD,20856.18
ACCT202107,CUST100286,Savings,Closed,2023-04-03,USD,32289.64
ACCT202108,CUST100427,Checking,Active,2025-03-04,USD,35216.95
ACCT202109,CUST100875,Credit Card,Active,2022-01-28,USD,-1952.64
ACCT202110,CUST100440,Savings,Active,2021-10-15,USD,9972.61
ACCT202111,CUST100328,Checking,Active,2025-08-18,USD,3721.35
ACCT202112,CUST101988,Savings,Dormant,2024-01-27,USD,23493.59
ACCT202113,CUST101446,Checking,Active,2025-12-09,USD,47986.59
ACCT202114,CUST100207,Savings,Active,2022-06-24,USD,18750.95
ACCT202115,CUST100582,Savings,Active,2023-04-09,USD,21906.22
ACCT202116,CUST101587,Savings,Active,2023-02-27,USD,16227.28
ACCT202117,CUST101175,Credit Card,Active,2024-09-10,USD,-820.38
ACCT202118,CUST101562,Checking,Active,2023-07-22,USD,28636.66
ACCT202119,CUST100287,Credit Card,Active,2023-05-07,USD,-620.86
ACCT202120,CUST100642,Credit Card,Closed,2023-08-19,USD,-577.19
ACCT202121,CUST100439,Credit Card,Active,2025-03-13,USD,-505.45
ACCT202122,CUST101387,Savings,Closed,2023-11-23,USD,16650.6
ACCT202123,CUST100287,Savings,Active,2022-02-01,USD,46634.06
ACCT202124,CUST100098,Checking,Active,2025-04-27,USD,24317.88
ACCT202125,CUST101158,Money Market,Active,2024-07-12,USD,18673.72
ACCT202126,CUST101618,Savings,Active,2022-07-01,USD,39913.91
ACCT202127,CUST100154,Checking,Active,2025-10-25,CAD,3355.47
ACCT202128,CUST101635,Credit Card,Active,2021-10-20,EUR,-936.48
ACCT202129,CUST101331,Savings,Closed,2021-07-30,USD,23422.34
ACCT202130,CUST100567,Credit Card,Active,2025-05-14,EUR,-1138.11
ACCT202131,CUST100676,Money Market,Active,2024-07-11,USD,7610.27
ACCT202132,CUST101418,Checking,Active,2024-11-02,GBP,26385.7
ACCT202133,CUST100601,Credit Card,Active,2024-09-04,USD,-1197.07
ACCT202134,CUST100874,Checking,Active,2026-02-08,EUR,11261.5
ACCT202135,CUST101090,Savings,Active,2022-10-05,USD,38388.94
ACCT202136,CUST100726,Credit Card,Dormant,2024-05-30,USD,-851.12
ACCT202137,CUST100303,Savings,Active,2024-05-04,USD,9442.37
ACCT202138,CUST101729,Checking,Active,2023-10-09,USD,30096.07
ACCT202139,CUST101782,Checking,Active,2025-11-23,USD,3463.34
ACCT202140,CUST100868,Checking,Closed,2023-08-01,USD,15146.48
ACCT202141,CUST100055,Money Market,Active,2025-11-09,EUR,38617.27
ACCT202142,CUST100768,Savings,Active,2025-03-04,EUR,41707.86
ACCT202143,CUST100100,Credit Card,Active,2026-04-21,USD,-1582.83
ACCT202144,CUST101668,Checking,Active,2024-09-30,CAD,19025.24
ACCT202145,CUST101057,Savings,Active,2022-04-21,USD,28915.18
ACCT202146,CUST101238,Checking,Active,2022-10-01,CAD,24455.42
ACCT202147,CUST100185,Savings,Active,2023-03-30,USD,10516.37
ACCT202148,CUST100935,Checking,Active,2024-06-12,USD,5599.62
ACCT202149,CUST100204,Savings,Active,2025-12-26,GBP,48078.44
ACCT202150,CUST101736,Credit Card,Active,2025-09-09,USD,-1131.7
ACCT202151,CUST101659,Savings,Active,2021-07-27,USD,32521.63
ACCT202152,CUST101325,Money Market,Dormant,2024-06-05,USD,13735.81
ACCT202153,CUST100018,Credit Card,Active,2021-08-04,USD,-1645.28
ACCT202154,CUST100125,Savings,Active,2025-08-18,USD,38114.39
ACCT202155,CUST101264,Savings,Active,2023-04-21,USD,14654.23
ACCT202156,CUST101976,Checking,Active,2021-11-28,USD,46814.58
ACCT202157,CUST101894,Savings,Active,2022-01-29,USD,18253.4
ACCT202158,CUST101280,Savings,Active,2025-08-24,USD,15303.24
ACCT202159,CUST100052,Savings,Active,2022-08-20,EUR,1423.91
ACCT202160,CUST101871,Checking,Active,2026-05-13,USD,43601.41
ACCT202161,CUST100347,Credit Card,Active,2023-09-06,USD,-554.95
ACCT202162,CUST100135,Credit Card,Active,2026-01-19,USD,-1815.75
ACCT202163,CUST101099,Money Market,Active,2024-03-21,EUR,42807.02
ACCT202164,CUST100975,Credit Card,Active,2024-11-02,GBP,-1998.56
ACCT202165,CUST100748,Checking,Closed,2023-08-31,USD,32818.71
ACCT202166,CUST101702,Checking,Dormant,2024-11-03,USD,24640.09
ACCT202167,CUST101929,Checking,Active,2025-03-05,USD,6490.38
ACCT202168,CUST100578,Savings,Dormant,2024-12-26,USD,35863.4
ACCT202169,CUST101350,Checking,Active,2025-04-24,USD,9231.34
ACCT202170,CUST101058,Savings,Active,2023-03-15,EUR,29539.23
ACCT202171,CUST100864,Credit Card,Active,2022-05-20,USD,-1736.59
ACCT202172,CUST101531,Savings,Dormant,2023-05-15,USD,42537.42
ACCT202173,CUST100373,Checking,Active,2024-12-28,USD,9894.81
ACCT202174,CUST100812,Credit Card,Active,2023-01-26,USD,-1524.34
ACCT202175,CUST101287,Savings,Dormant,2025-12-19,CAD,17195.09
ACCT202176,CUST100928,Savings,Active,2024-12-03,USD,49634.94
ACCT202177,CUST101573,Checking,Active,2023-08-27,USD,13965.26
ACCT202178,CUST100698,Money Market,Active,2023-04-16,USD,9315.97
ACCT202179,CUST101368,Savings,Dormant,2026-03-09,USD,33162.4
ACCT202180,CUST100873,Checking,Active,2026-06-18,CAD,39097.71
ACCT202181,CUST100936,Checking,Active,2025-06-15,USD,11356.25
ACCT202182,CUST100711,Savings,Active,2024-05-23,USD,6314.96
ACCT202183,CUST101775,Money Market,Closed,2024-03-03,USD,4148.36
ACCT202184,CUST101046,Credit Card,Active,2025-09-18,USD,-228.75
ACCT202185,CUST101502,Checking,Active,2021-09-30,USD,835.96
ACCT202186,CUST101086,Credit Card,Active,2022-07-22,USD,-874.23
ACCT202187,CUST101939,Checking,Closed,2022-03-24,USD,11521.18
ACCT202188,CUST101300,Checking,Active,2023-02-05,USD,34019.85
ACCT202189,CUST100311,Credit Card,Active,2022-04-06,CAD,-497.79
ACCT202190,CUST100100,Savings,Closed,2023-12-30,GBP,10109.81
ACCT202191,CUST101990,Checking,Active,2023-03-24,USD,45047.83
ACCT202192,CUST100614,Checking,Active,2024-08-08,USD,36077.38
ACCT202193,CUST101890,Savings,Active,2023-03-05,USD,15580.27
ACCT202194,CUST100287,Checking,Active,2023-06-27,USD,37758.48
ACCT202195,CUST101947,Credit Card,Closed,2026-05-27,USD,-386.02
ACCT202196,CUST101211,Checking,Active,2023-10-05,USD,20950.46
ACCT202197,CUST100565,Checking,Active,2022-12-03,USD,48167.87
ACCT202198,CUST101376,Savings,Active,2025-05-03,USD,29296.49
ACCT202199,CUST100022,Savings,Active,2022-12-31,USD,38029.23
ACCT202200,CUST101225,Savings,Active,2025-11-26,USD,38582.9
ACCT202201,CUST101521,Checking,Active,2022-10-27,USD,6243.22
ACCT202202,CUST101474,Credit Card,Active,2026-01-30,USD,-491.5
ACCT202203,CUST101825,Money Market,Active,2025-11-25,USD,19075.09
ACCT202204,CUST101453,Savings,Active,2022-07-30,USD,8422.8
ACCT202205,CUST100211,Credit Card,Active,2024-07-16,USD,-1550.73
ACCT202206,CUST100494,Money Market,Dormant,2025-02-04,USD,43254.25
ACCT202207,CUST100863,Credit Card,Active,2024-09-06,USD,-73.51
ACCT202208,CUST101500,Credit Card,Active,2024-10-19,USD,-315.35
ACCT202209,CUST101712,Savings,Active,2021-09-01,USD,20982.27
ACCT202210,CUST100994,Checking,Active,2024-01-20,USD,35654.78
ACCT202211,CUST100212,Savings,Closed,2022-01-04,USD,33281.42
ACCT202212,CUST101158,Savings,Active,2023-01-17,USD,30332.03
ACCT202213,CUST101232,Money Market,Active,2026-04-11,USD,19129.36
ACCT202214,CUST100194,Savings,Active,2025-07-03,USD,4928.84
ACCT202215,CUST101850,Checking,Active,2023-12-12,USD,33630.47
ACCT202216,CUST101325,Savings,Active,2024-02-23,EUR,1993.25
ACCT202217,CUST101925,Savings,Active,2025-06-20,USD,26138.27
ACCT202218,CUST101859,Savings,Active,2025-07-04,USD,21589.87
ACCT202219,CUST100202,Checking,Active,2021-09-16,USD,47297.49
ACCT202220,CUST101824,Checking,Active,2024-10-27,USD,22831.16
ACCT202221,CUST100509,Checking,Active,2023-12-09,USD,48678.98
ACCT202222,CUST101300,Checking,Active,2026-03-03,USD,34955.22
ACCT202223,CUST101120,Checking,Active,2022-03-22,USD,38540.45
ACCT202224,CUST100352,Credit Card,Active,2023-04-20,EUR,-438.06
ACCT202225,CUST101515,Checking,Active,2023-08-04,CAD,30820.14
ACCT202226,CUST101872,Checking,Active,2024-06-02,USD,15291.76
ACCT202227,CUST100381,Checking,Active,2025-10-20,USD,24859.63
ACCT202228,CUST100690,Credit Card,Active,2025-12-30,EUR,-1029.12
ACCT202229,CUST100661,Credit Card,Active,2022-11-25,USD,-81.38
ACCT202230,CUST101315,Checking,Active,2022-11-15,USD,25305.96
ACCT202231,CUST101424,Savings,Active,2023-11-01,USD,19898.56
ACCT202232,CUST101358,Savings,Active,2023-12-20,USD,45734.87
ACCT202233,CUST100812,Savings,Active,2022-08-31,USD,26641.39
ACCT202234,CUST101794,Credit Card,Dormant,2023-07-11,USD,-527.44
ACCT202235,CUST100460,Savings,Active,2024-04-26,USD,4110.58
ACCT202236,CUST100560,Savings,Active,2021-12-05,USD,33376.07
ACCT202237,CUST101792,Savings,Active,2025-01-02,USD,10948.76
ACCT202238,CUST100499,Checking,Closed,2026-03-14,EUR,620.92
ACCT202239,CUST101139,Savings,Active,2025-12-13,USD,21947.49
ACCT202240,CUST101189,Savings,Active,2024-03-17,USD,42395.24
ACCT202241,CUST100535,Money Market,Active,2023-05-20,CAD,19355.19
ACCT202242,CUST100758,Credit Card,Active,2023-08-29,GBP,-1472.89
ACCT202243,CUST100157,Checking,Closed,2023-06-13,USD,27018.46
ACCT202244,CUST100505,Credit Card,Active,2024-11-11,USD,-27.49
ACCT202245,CUST101039,Checking,Active,2021-10-11,USD,45873.97
ACCT202246,CUST100466,Checking,Active,2024-11-19,USD,41314.69
ACCT202247,CUST100458,Savings,Active,2022-10-14,USD,27703.64
ACCT202248,CUST101018,Checking,Active,2025-02-21,USD,30940.3
ACCT202249,CUST100918,Money Market,Active,2023-03-22,USD,1105.76
ACCT202250,CUST100302,Checking,Active,2026-03-03,USD,43378.86
ACCT202251,CUST100516,Money Market,Dormant,2022-10-22,USD,13804.52
ACCT202252,CUST101442,Savings,Active,2023-07-05,USD,24540.49
ACCT202253,CUST100634,Checking,Active,2022-06-26,USD,33090.04
ACCT202254,CUST101793,Checking,Active,2022-09-20,USD,28492.87
ACCT202255,CUST101201,Credit Card,Active,2026-07-13,USD,-39.64
ACCT202256,CUST100733,Savings,Active,2024-01-25,USD,35605.69
ACCT202257,CUST100847,Checking,Active,2025-07-21,USD,3181.44
ACCT202258,CUST101554,Checking,Closed,2025-10-28,USD,30076.27
ACCT202259,CUST101492,Checking,Active,2025-07-22,USD,46441.31
ACCT202260,CUST101943,Money Market,Active,2023-12-03,USD,28700.14
ACCT202261,CUST101735,Checking,Active,2024-07-27,USD,23720.38
ACCT202262,CUST101800,Checking,Active,2023-09-25,USD,35363.15
ACCT202263,CUST100719,Checking,Closed,2024-08-12,USD,10030.36
ACCT202264,CUST101072,Checking,Active,2025-02-13,EUR,37590.77
ACCT202265,CUST101398,Checking,Active,2021-09-05,USD,27856.42
ACCT202266,CUST100009,Money Market,Active,2023-03-09,USD,26456.05
ACCT202267,CUST100767,Credit Card,Dormant,2022-08-03,CAD,-863.84
ACCT202268,CUST100372,Checking,Active,2026-03-02,CAD,31043.62
ACCT202269,CUST100316,Checking,Active,2025-01-19,USD,34159.05
ACCT202270,CUST101801,Credit Card,Active,2025-11-04,USD,-587.26
ACCT202271,CUST101274,Credit Card,Active,2024-10-30,USD,-1109.79
ACCT202272,CUST101653,Money Market,Dormant,2024-08-14,GBP,47035.2
ACCT202273,CUST101208,Checking,Active,2026-07-04,GBP,34151.6
ACCT202274,CUST101255,Savings,Dormant,2023-02-09,GBP,30175.17
ACCT202275,CUST100796,Money Market,Active,2025-08-04,GBP,27399.02
ACCT202276,CUST100504,Savings,Active,2024-03-11,USD,3273.18
ACCT202277,CUST100827,Credit Card,Active,2025-12-10,USD,-1623.32
ACCT202278,CUST101727,Money Market,Dormant,2022-07-10,USD,24021.17
ACCT202279,CUST101064,Credit Card,Active,2023-01-20,USD,-1802.44
ACCT202280,CUST101438,Money Market,Active,2025-01-21,USD,28149.83
ACCT202281,CUST100656,Savings,Active,2024-01-23,USD,10046.6
ACCT202282,CUST100827,Checking,Active,2024-04-16,USD,31316.96
ACCT202283,CUST101149,Checking,Active,2023-12-22,USD,5215.93
ACCT202284,CUST100588,Savings,Active,2025-12-21,USD,39318.0
ACCT202285,CUST101939,Savings,Active,2022-08-28,EUR,2081.63
ACCT202286,CUST100355,Savings,Active,2025-06-21,USD,28563.75
ACCT202287,CUST100620,Savings,Active,2025-10-07,USD,2360.38
ACCT202288,CUST101401,Savings,Dormant,2022-08-13,USD,41187.31
ACCT202289,CUST100759,Savings,Active,2026-05-14,USD,8914.51
ACCT202290,CUST100380,Checking,Dormant,2024-07-05,USD,22861.69
ACCT202291,CUST100423,Checking,Active,2022-03-28,USD,10180.41
ACCT202292,CUST101843,Checking,Active,2022-08-02,GBP,19074.44
ACCT202293,CUST101666,Checking,Dormant,2026-07-19,USD,12019.37
ACCT202294,CUST100467,Checking,Active,2023-10-17,USD,19495.79
ACCT202295,CUST100504,Checking,Active,2022-06-29,USD,7083.47
ACCT202296,CUST101454,Money Market,Dormant,2023-06-27,USD,34019.79
ACCT202297,CUST101508,Checking,Dormant,2024-12-12,USD,43934.05
ACCT202298,CUST100772,Checking,Active,2024-01-31,GBP,41177.75
ACCT202299,CUST101229,Credit Card,Active,2024-03-10,USD,-1023.57
ACCT202300,CUST100263,Checking,Active,2025-05-04,USD,38356.33
ACCT202301,CUST101847,Savings,Active,2025-07-22,USD,5763.92
ACCT202302,CUST101515,Savings,Active,2022-12-02,USD,8368.34
ACCT202303,CUST101098,Money Market,Active,2026-06-22,EUR,19910.23
ACCT202304,CUST100808,Checking,Active,2022-05-16,EUR,38049.46
ACCT202305,CUST101019,Money Market,Active,2022-07-26,USD,27737.5
ACCT202306,CUST100228,Checking,Active,2026-03-02,USD,23940.99
ACCT202307,CUST101651,Checking,Active,2025-10-29,USD,38127.07
ACCT202308,CUST100905,Checking,Active,2023-12-18,USD,36917.32
ACCT202309,CUST100387,Money Market,Active,2024-03-11,USD,38339.51
ACCT202310,CUST100312,Checking,Active,2021-12-02,CAD,710.56
ACCT202311,CUST100410,Money Market,Dormant,2022-07-17,USD,17505.86
ACCT202312,CUST101035,Checking,Active,2023-09-23,USD,47341.06
ACCT202313,CUST100898,Checking,Active,2025-05-10,USD,32900.61
ACCT202314,CUST100589,Credit Card,Active,2021-07-26,USD,-796.68
ACCT202315,CUST101402,Money Market,Active,2026-04-15,USD,2835.66
ACCT202316,CUST101482,Checking,Dormant,2023-01-21,USD,36024.12
ACCT202317,CUST100478,Checking,Active,2023-03-31,USD,5189.63
ACCT202318,CUST101161,Checking,Active,2022-04-20,USD,19376.36
ACCT202319,CUST100151,Savings,Active,2024-10-04,USD,28181.94
ACCT202320,CUST100790,Savings,Active,2022-06-28,USD,28574.59
ACCT202321,CUST101398,Savings,Active,2025-07-25,USD,37403.47
ACCT202322,CUST100981,Money Market,Dormant,2022-10-08,USD,31834.88
ACCT202323,CUST100295,Savings,Active,2024-07-21,USD,18006.76
ACCT202324,CUST100526,Money Market,Dormant,2025-11-27,USD,19422.59
ACCT202325,CUST100294,Checking,Active,2026-03-13,USD,40272.52
ACCT202326,CUST100823,Credit Card,Active,2022-09-08,USD,-296.63
ACCT202327,CUST101809,Checking,Active,2025-12-10,USD,20289.62
ACCT202328,CUST100744,Savings,Active,2023-10-01,USD,19422.14
ACCT202329,CUST100503,Checking,Active,2023-10-14,USD,26496.84
ACCT202330,CUST101350,Checking,Active,2023-01-02,USD,43680.31
ACCT202331,CUST101622,Savings,Active,2025-04-24,USD,43121.93
ACCT202332,CUST100222,Checking,Active,2022-07-20,USD,7066.57
ACCT202333,CUST101781,Money Market,Active,2025-11-12,USD,47786.64
ACCT202334,CUST100320,Checking,Active,2021-10-19,GBP,27584.65
ACCT202335,CUST100048,Savings,Active,2023-10-21,USD,47159.96
