order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,order_status,channel
ORD902598,CUST101833,PROD700008,2024-12-19,5,300.45,10,Placed,Mobile App
ORD902599,CUST101304,PROD700011,2025-06-13,3,177.92,10,Shipped,Online
ORD902600,CUST100028,PROD700105,2025-10-16,5,290.44,0,Shipped,Mobile App
ORD902601,CUST100450,PROD700022,2025-08-14,4,486.05,10,Delivered,In-Store
ORD902602,CUST100685,PROD700001,2024-09-15,3,440.65,15,Cancelled,Mobile App
ORD902603,CUST101152,PROD700116,2026-02-27,3,272.14,5,Delivered,Mobile App
ORD902604,CUST101762,PROD700115,2024-10-28,3,332.94,0,Cancelled,Online
ORD902605,CUST100809,PROD700151,2026-06-11,4,655.42,0,Delivered,Mobile App
ORD902606,CUST101806,PROD700061,2024-08-26,4,272.03,0,Delivered,Online
ORD902607,CUST101066,PROD700036,2024-08-25,4,474.97,0,Delivered,Online
ORD902608,CUST100258,PROD700118,2025-06-21,1,47.93,0,Delivered,Online
ORD902609,CUST100462,PROD700023,2025-07-24,3,159.91,5,Delivered,In-Store
ORD902610,CUST101960,PROD700046,2025-09-27,2,585.39,0,Delivered,In-Store
ORD902611,CUST101857,PROD700155,2026-01-07,2,567.21,15,Placed,In-Store
ORD902612,CUST101480,PROD700133,2025-11-11,5,30.49,0,Cancelled,Online
ORD902613,CUST100229,PROD700024,2025-07-05,4,54.71,0,Shipped,Online
ORD902614,CUST100167,PROD700095,2024-11-21,3,734.37,5,Delivered,Mobile App
ORD902615,CUST100963,PROD700145,2025-06-14,4,247.18,0,Delivered,In-Store
ORD902616,CUST101451,PROD700097,2025-07-13,5,195.74,0,Delivered,Mobile App
ORD902617,CUST101567,PROD700086,2024-10-23,2,213.12,10,Delivered,In-Store
ORD902618,CUST100768,PROD700055,2025-05-05,1,625.81,5,Delivered,Online
ORD902619,CUST101645,PROD700148,2025-06-14,4,564.53,0,Cancelled,Online
ORD902620,CUST101052,PROD700079,2025-10-19,1,133.49,0,Delivered,In-Store
ORD902621,CUST100363,PROD700122,2024-09-27,2,389.5,5,Placed,In-Store
ORD902622,CUST101717,PROD700137,2025-11-29,2,324.61,20,Delivered,Online
ORD902623,CUST100568,PROD700039,2025-03-13,1,241.26,0,Shipped,Mobile App
ORD902624,CUST101761,PROD700054,2026-02-04,2,314.73,0,Cancelled,Online
ORD902625,CUST101455,PROD700107,2026-01-27,3,227.72,0,Delivered,Online
ORD902626,CUST101298,PROD700032,2025-07-21,1,449.02,0,Shipped,Online
ORD902627,CUST100267,PROD700038,2026-04-08,2,252.24,5,Cancelled,Online
ORD902628,CUST101470,PROD700032,2024-08-02,1,449.02,0,Shipped,Mobile App
ORD902629,CUST100687,PROD700033,2024-09-16,5,448.68,10,Placed,Online
ORD902630,CUST101689,PROD700101,2024-11-21,2,14.27,0,Placed,In-Store
ORD902631,CUST100901,PROD700152,2025-11-14,2,233.11,0,Returned,Online
ORD902632,CUST100459,PROD700149,2026-04-25,1,438.19,0,Delivered,Online
ORD902633,CUST100183,PROD700005,2025-09-16,2,360.13,0,Returned,Mobile App
ORD902634,CUST101771,PROD700018,2025-01-02,4,554.12,5,Shipped,Mobile App
ORD902635,CUST101087,PROD700040,2025-12-28,5,293.24,0,Delivered,Mobile App
ORD902636,CUST101977,PROD700007,2026-03-10,3,35.8,5,Shipped,Mobile App
ORD902637,CUST100332,PROD700017,2025-10-20,5,101.98,0,Delivered,Online
ORD902638,CUST100028,PROD700051,2026-02-23,1,867.0,0,Delivered,Online
ORD902639,CUST100855,PROD700142,2026-03-11,3,716.35,10,Returned,Mobile App
ORD902640,CUST101434,PROD700117,2025-02-05,1,461.79,0,Delivered,Online
ORD902641,CUST100741,PROD700146,2026-01-05,5,53.38,0,Delivered,Online
ORD902642,CUST100074,PROD700073,2025-04-25,3,365.16,0,Delivered,Online
ORD902643,CUST100386,PROD700050,2025-03-06,3,317.23,5,Delivered,In-Store
ORD902644,CUST101238,PROD700088,2024-09-21,1,606.19,0,Delivered,Online
ORD902645,CUST100888,PROD700033,2026-06-04,2,448.68,10,Delivered,Online
ORD902646,CUST101609,PROD700075,2026-03-21,2,364.36,0,Shipped,Online
ORD902647,CUST100545,PROD700087,2025-05-14,5,133.01,5,Delivered,Online
ORD902648,CUST101955,PROD700131,2025-02-21,5,395.12,0,Delivered,In-Store
ORD902649,CUST101275,PROD700152,2025-05-18,5,233.11,15,Placed,Online
ORD902650,CUST101456,PROD700061,2024-08-12,3,272.03,0,Cancelled,In-Store
ORD902651,CUST101146,PROD700097,2025-08-04,3,195.74,0,Shipped,Online
ORD902652,CUST101994,PROD700034,2026-01-05,3,542.39,15,Returned,Mobile App
ORD902653,CUST100460,PROD700014,2024-10-13,3,211.03,0,Delivered,Mobile App
ORD902654,CUST101446,PROD700008,2025-04-20,2,300.45,10,Placed,Mobile App
ORD902655,CUST100765,PROD700135,2024-08-23,4,239.51,20,Delivered,Online
ORD902656,CUST101154,PROD700119,2024-07-22,4,270.38,5,Cancelled,Online
ORD902657,CUST101832,PROD700116,2025-06-22,4,272.14,5,Delivered,Mobile App
ORD902658,CUST100491,PROD700085,2025-12-01,2,533.71,0,Delivered,In-Store
ORD902659,CUST101491,PROD700069,2026-01-12,4,85.21,5,Delivered,Online
ORD902660,CUST100574,PROD700016,2025-12-30,4,402.47,0,Shipped,Online
ORD902661,CUST101428,PROD700073,2025-05-23,3,365.16,15,Placed,In-Store
ORD902662,CUST101668,PROD700158,2025-04-17,3,65.64,0,Delivered,In-Store
ORD902663,CUST101925,PROD700152,2026-07-01,2,233.11,0,Delivered,Online
ORD902664,CUST101747,PROD700077,2024-11-27,4,398.68,15,Shipped,Online
ORD902665,CUST101591,PROD700070,2025-09-21,2,481.72,5,Shipped,Mobile App
ORD902666,CUST101911,PROD700068,2025-04-05,2,392.71,10,Delivered,Online
ORD902667,CUST100507,PROD700067,2026-06-24,5,10.51,10,Delivered,Online
ORD902668,CUST100648,PROD700106,2024-12-24,1,758.71,10,Delivered,Online
ORD902669,CUST100450,PROD700014,2024-08-29,4,211.03,5,Delivered,Online
ORD902670,CUST101322,PROD700026,2024-08-15,1,311.22,5,Placed,Online
ORD902671,CUST100290,PROD700135,2025-02-09,3,239.51,15,Cancelled,Online
ORD902672,CUST101909,PROD700140,2025-04-02,4,46.71,5,Placed,Online
ORD902673,CUST101347,PROD700053,2025-05-08,3,143.47,0,Delivered,Mobile App
ORD902674,CUST100531,PROD700110,2025-07-21,5,450.93,0,Delivered,In-Store
ORD902675,CUST100397,PROD700127,2026-01-12,1,727.99,5,Shipped,Online
ORD902676,CUST100699,PROD700006,2025-12-11,5,504.61,10,Delivered,Mobile App
ORD902677,CUST100270,PROD700056,2025-08-21,4,171.24,5,Delivered,Online
ORD902678,CUST100958,PROD700082,2026-06-08,4,208.24,0,Shipped,Online
ORD902679,CUST101288,PROD700015,2025-05-28,1,494.96,5,Cancelled,Mobile App
ORD902680,CUST101899,PROD700112,2025-09-09,5,306.19,15,Placed,Online
ORD902681,CUST101885,PROD700132,2026-05-23,1,521.91,0,Placed,Mobile App
ORD902682,CUST100381,PROD700045,2026-04-04,2,77.24,0,Placed,In-Store
ORD902683,CUST101237,PROD700049,2025-04-08,1,368.31,0,Delivered,Mobile App
ORD902684,CUST101083,PROD700031,2025-11-14,2,114.6,10,Delivered,In-Store
ORD902685,CUST100406,PROD700126,2024-12-10,2,628.38,0,Cancelled,Online
ORD902686,CUST101061,PROD700088,2024-11-15,3,606.19,10,Delivered,Online
ORD902687,CUST101178,PROD700006,2024-11-16,5,504.61,5,Delivered,Mobile App
ORD902688,CUST100764,PROD700063,2026-05-22,3,674.46,15,Shipped,Online
ORD902689,CUST100308,PROD700054,2024-10-27,2,314.73,5,Shipped,In-Store
ORD902690,CUST100389,PROD700113,2026-05-25,2,422.32,10,Delivered,In-Store
ORD902691,CUST101746,PROD700044,2026-02-16,1,298.6,0,Shipped,In-Store
ORD902692,CUST100464,PROD700056,2024-08-31,3,171.24,0,Shipped,Online
ORD902693,CUST100187,PROD700089,2024-08-05,1,608.46,15,Delivered,In-Store
ORD902694,CUST100796,PROD700117,2026-03-11,1,461.79,5,Delivered,In-Store
ORD902695,CUST101699,PROD700030,2025-05-16,5,22.26,10,Delivered,Online
ORD902696,CUST100319,PROD700025,2026-07-11,1,218.09,0,Delivered,Online
ORD902697,CUST101143,PROD700141,2026-03-31,2,98.63,5,Cancelled,In-Store
ORD902698,CUST101009,PROD700046,2025-04-17,1,585.39,5,Returned,Mobile App
ORD902699,CUST100528,PROD700111,2026-02-02,3,620.48,10,Delivered,Online
ORD902700,CUST100268,PROD700083,2025-12-31,4,403.0,0,Delivered,Mobile App
ORD902701,CUST100330,PROD700055,2025-11-18,2,625.81,15,Shipped,Online
ORD902702,CUST100315,PROD700027,2026-06-22,5,622.44,0,Shipped,Mobile App
ORD902703,CUST101361,PROD700144,2025-07-28,2,118.57,20,Delivered,In-Store
ORD902704,CUST100724,PROD700047,2025-12-06,2,205.05,0,Delivered,Online
ORD902705,CUST101343,PROD700158,2025-07-07,3,65.64,0,Shipped,Online
ORD902706,CUST101326,PROD700122,2025-03-16,2,389.5,0,Placed,Online
ORD902707,CUST101695,PROD700101,2025-12-02,4,14.27,0,Shipped,Online
ORD902708,CUST101945,PROD700080,2024-10-19,2,250.1,0,Cancelled,Online
ORD902709,CUST101819,PROD700143,2025-03-09,3,89.59,5,Shipped,Online
ORD902710,CUST100117,PROD700098,2025-02-18,2,69.95,0,Delivered,Online
ORD902711,CUST101474,PROD700102,2024-11-04,2,44.31,0,Delivered,Online
ORD902712,CUST101619,PROD700016,2025-11-29,3,402.47,0,Delivered,Online
ORD902713,CUST100356,PROD700064,2024-09-03,5,555.35,15,Placed,In-Store
ORD902714,CUST101475,PROD700094,2024-09-24,1,318.45,0,Delivered,Online
ORD902715,CUST100034,PROD700087,2025-08-20,3,133.01,5,Delivered,In-Store
ORD902716,CUST100433,PROD700147,2025-12-15,4,109.71,5,Delivered,Online
ORD902717,CUST100123,PROD700127,2026-07-22,3,727.99,0,Delivered,Online
ORD902718,CUST100890,PROD700035,2024-07-23,1,388.41,20,Shipped,In-Store
ORD902719,CUST101016,PROD700018,2025-01-01,5,554.12,0,Cancelled,In-Store
ORD902720,CUST101926,PROD700022,2026-07-06,2,486.05,0,Delivered,Online
ORD902721,CUST101089,PROD700110,2025-02-28,5,450.93,5,Delivered,Online
ORD902722,CUST100971,PROD700009,2024-11-10,5,821.75,0,Returned,Online
ORD902723,CUST101634,PROD700125,2024-07-22,4,240.64,5,Shipped,In-Store
ORD902724,CUST101382,PROD700033,2026-01-30,4,448.68,10,Delivered,Online
ORD902725,CUST101095,PROD700086,2025-05-12,5,213.12,5,Returned,In-Store
ORD902726,CUST101305,PROD700107,2026-02-11,3,227.72,15,Shipped,Mobile App
ORD902727,CUST101234,PROD700146,2026-07-14,3,53.38,0,Shipped,In-Store
ORD902728,CUST101953,PROD700084,2025-09-21,3,703.26,0,Shipped,In-Store
ORD902729,CUST100255,PROD700148,2025-07-19,3,564.53,0,Shipped,Online
ORD902730,CUST100048,PROD700150,2026-05-11,1,43.78,10,Delivered,Online
ORD902731,CUST101153,PROD700096,2026-07-08,3,12.31,5,Returned,In-Store
ORD902732,CUST100102,PROD700072,2024-12-03,4,237.67,0,Placed,Online
ORD902733,CUST100633,PROD700143,2024-09-12,4,89.59,0,Delivered,In-Store
ORD902734,CUST100917,PROD700127,2026-07-10,4,727.99,5,Shipped,Mobile App
ORD902735,CUST100789,PROD700022,2025-08-14,4,486.05,10,Delivered,Online
ORD902736,CUST100067,PROD700008,2024-08-12,3,300.45,0,Cancelled,Online
ORD902737,CUST100077,PROD700080,2025-02-24,2,250.1,5,Delivered,Online
ORD902738,CUST100381,PROD700069,2026-05-01,5,85.21,15,Delivered,Online
ORD902739,CUST100281,PROD700028,2026-02-04,5,117.87,5,Delivered,Online
ORD902740,CUST100759,PROD700082,2025-06-20,2,208.24,5,Placed,In-Store
ORD902741,CUST100330,PROD700045,2025-06-11,3,77.24,0,Delivered,Online
ORD902742,CUST100160,PROD700052,2025-09-02,4,675.95,10,Shipped,In-Store
ORD902743,CUST101721,PROD700134,2025-07-24,5,470.5,5,Delivered,Online
ORD902744,CUST100847,PROD700100,2025-12-02,3,6.9,5,Cancelled,Online
ORD902745,CUST101929,PROD700084,2026-03-28,3,703.26,15,Cancelled,In-Store
ORD902746,CUST101621,PROD700078,2024-08-12,3,519.85,10,Delivered,In-Store
ORD902747,CUST101206,PROD700101,2025-12-18,5,14.27,0,Cancelled,In-Store
ORD902748,CUST100583,PROD700066,2026-04-07,3,321.8,0,Delivered,Mobile App
ORD902749,CUST101554,PROD700104,2026-01-30,3,62.73,5,Placed,In-Store
ORD902750,CUST100097,PROD700143,2026-06-14,2,89.59,5,Shipped,Online
ORD902751,CUST101481,PROD700032,2025-12-24,5,449.02,15,Delivered,Mobile App
ORD902752,CUST101912,PROD700136,2025-09-28,5,664.61,0,Delivered,Online
ORD902753,CUST101556,PROD700026,2024-10-23,1,311.22,5,Returned,Online
ORD902754,CUST101559,PROD700044,2026-04-03,1,298.6,0,Cancelled,Online
ORD902755,CUST101290,PROD700132,2025-08-05,3,521.91,5,Shipped,Online
ORD902756,CUST100270,PROD700086,2025-11-08,4,213.12,10,Delivered,Online
ORD902757,CUST100569,PROD700062,2025-05-19,1,265.13,5,Placed,Mobile App
ORD902758,CUST101251,PROD700097,2024-11-09,1,195.74,0,Shipped,Online
ORD902759,CUST101791,PROD700007,2024-10-26,2,35.8,0,Cancelled,Online
ORD902760,CUST100945,PROD700029,2024-09-22,2,663.32,0,Delivered,Online
ORD902761,CUST100802,PROD700091,2025-06-23,5,397.6,0,Delivered,In-Store
ORD902762,CUST100881,PROD700120,2025-08-01,1,118.81,20,Delivered,Online
ORD902763,CUST100140,PROD700146,2024-10-14,5,53.38,0,Shipped,Online
ORD902764,CUST100670,PROD700076,2024-11-13,2,818.19,0,Shipped,Online
ORD902765,CUST101127,PROD700018,2025-01-20,2,554.12,0,Returned,Mobile App
ORD902766,CUST100834,PROD700075,2024-08-22,2,364.36,0,Shipped,In-Store
ORD902767,CUST100399,PROD700034,2025-02-13,1,542.39,0,Cancelled,Online
ORD902768,CUST100220,PROD700067,2025-05-20,4,10.51,0,Shipped,Online
ORD902769,CUST101518,PROD700115,2026-01-13,5,332.94,5,Delivered,Mobile App
ORD902770,CUST100066,PROD700101,2025-04-14,5,14.27,5,Delivered,Mobile App
ORD902771,CUST100574,PROD700080,2025-08-20,2,250.1,0,Delivered,In-Store
ORD902772,CUST101339,PROD700012,2025-01-13,2,511.65,0,Cancelled,In-Store
ORD902773,CUST100131,PROD700124,2026-06-07,4,466.53,0,Cancelled,Online
ORD902774,CUST100652,PROD700009,2025-05-26,3,821.75,0,Shipped,Online
ORD902775,CUST101669,PROD700093,2026-04-09,1,145.16,5,Shipped,Mobile App
ORD902776,CUST100918,PROD700108,2025-05-01,4,235.27,10,Delivered,In-Store
ORD902777,CUST101065,PROD700040,2025-11-03,2,293.24,20,Shipped,In-Store
ORD902778,CUST100275,PROD700059,2025-11-07,1,773.2,0,Shipped,In-Store
ORD902779,CUST100020,PROD700027,2025-09-13,2,622.44,0,Shipped,Online
ORD902780,CUST100138,PROD700064,2024-07-23,4,555.35,5,Delivered,Online
ORD902781,CUST101670,PROD700109,2026-02-22,4,139.92,0,Delivered,Mobile App
ORD902782,CUST100711,PROD700036,2026-02-19,4,474.97,10,Delivered,Online
ORD902783,CUST100758,PROD700014,2025-12-27,2,211.03,0,Shipped,Online
ORD902784,CUST101138,PROD700044,2025-11-25,2,298.6,10,Delivered,Mobile App
ORD902785,CUST100554,PROD700043,2026-02-02,2,130.51,5,Placed,Mobile App
ORD902786,CUST100606,PROD700033,2024-10-04,1,448.68,0,Shipped,Mobile App
ORD902787,CUST101469,PROD700148,2025-06-02,1,564.53,0,Placed,Online
ORD902788,CUST100764,PROD700033,2025-12-24,3,448.68,0,Placed,Mobile App
ORD902789,CUST101119,PROD700105,2025-06-09,3,290.44,0,Delivered,In-Store
ORD902790,CUST101415,PROD700026,2025-04-26,4,311.22,0,Delivered,Mobile App
ORD902791,CUST101704,PROD700105,2025-09-18,1,290.44,5,Delivered,Mobile App
ORD902792,CUST101310,PROD700067,2026-04-17,1,10.51,0,Delivered,Online
ORD902793,CUST100960,PROD700112,2026-01-04,2,306.19,5,Delivered,Online
ORD902794,CUST101226,PROD700016,2024-10-09,2,402.47,0,Shipped,Mobile App
ORD902795,CUST101093,PROD700087,2026-04-28,4,133.01,0,Delivered,Online
ORD902796,CUST100994,PROD700129,2025-01-12,2,850.67,0,Returned,Online
ORD902797,CUST100204,PROD700146,2025-06-14,1,53.38,0,Delivered,Online
ORD902798,CUST101978,PROD700012,2026-04-03,1,511.65,0,Delivered,Online
ORD902799,CUST101880,PROD700088,2025-06-03,5,606.19,5,Delivered,Online
ORD902800,CUST101767,PROD700018,2026-01-18,4,554.12,10,Cancelled,Online
ORD902801,CUST100721,PROD700009,2024-11-26,2,821.75,0,Delivered,Mobile App
ORD902802,CUST100364,PROD700158,2024-11-28,3,65.64,5,Delivered,In-Store
ORD902803,CUST100359,PROD700028,2026-03-05,4,117.87,0,Shipped,Online
ORD902804,CUST101141,PROD700099,2024-11-17,3,49.16,0,Shipped,Online
ORD902805,CUST100231,PROD700092,2026-05-20,3,543.0,0,Shipped,Online
ORD902806,CUST101323,PROD700082,2026-05-02,3,208.24,0,Delivered,Mobile App
ORD902807,CUST101672,PROD700049,2024-08-20,1,368.31,0,Delivered,Mobile App
ORD902808,CUST101853,PROD700075,2025-09-16,3,364.36,10,Delivered,Online
ORD902809,CUST101188,PROD700132,2025-05-10,4,521.91,15,Delivered,Online
ORD902810,CUST100021,PROD700118,2026-05-23,1,47.93,10,Delivered,In-Store
ORD902811,CUST100146,PROD700096,2024-09-08,5,12.31,5,Delivered,Mobile App
ORD902812,CUST101277,PROD700048,2026-01-04,4,867.55,5,Delivered,Online
ORD902813,CUST101797,PROD700109,2024-08-12,2,139.92,5,Shipped,Online
ORD902814,CUST101886,PROD700059,2024-11-07,3,773.2,0,Shipped,Online
ORD902815,CUST101161,PROD700043,2024-10-08,2,130.51,0,Cancelled,Online
ORD902816,CUST100290,PROD700102,2025-01-22,3,44.31,10,Delivered,Online
ORD902817,CUST100322,PROD700094,2026-05-19,5,318.45,0,Delivered,Online
ORD902818,CUST101955,PROD700018,2024-08-07,3,554.12,15,Cancelled,Online
ORD902819,CUST100646,PROD700010,2026-01-23,2,281.9,10,Delivered,In-Store
ORD902820,CUST100948,PROD700102,2026-01-15,2,44.31,5,Delivered,Mobile App
ORD902821,CUST101480,PROD700104,2025-04-30,2,62.73,0,Delivered,In-Store
ORD902822,CUST100155,PROD700046,2024-08-10,1,585.39,0,Delivered,Online
ORD902823,CUST101128,PROD700131,2026-05-31,1,395.12,0,Delivered,Online
ORD902824,CUST101557,PROD700027,2025-10-08,2,622.44,10,Delivered,Online
ORD902825,CUST100459,PROD700146,2026-07-11,5,53.38,5,Cancelled,Online
ORD902826,CUST100193,PROD700021,2025-05-13,2,19.04,15,Cancelled,Online
ORD902827,CUST101047,PROD700019,2026-04-27,3,57.17,5,Delivered,Mobile App
ORD902828,CUST100891,PROD700095,2025-01-21,5,734.37,0,Shipped,Online
ORD902829,CUST100212,PROD700102,2025-11-01,3,44.31,10,Cancelled,Online
ORD902830,CUST100119,PROD700083,2025-10-10,3,403.0,0,Delivered,Mobile App
ORD902831,CUST100795,PROD700034,2025-02-09,1,542.39,0,Placed,Mobile App
ORD902832,CUST100983,PROD700127,2025-08-02,4,727.99,0,Delivered,Online
ORD902833,CUST100577,PROD700083,2025-09-22,4,403.0,15,Delivered,Online
ORD902834,CUST101483,PROD700079,2024-12-19,1,133.49,0,Delivered,Online
ORD902835,CUST101464,PROD700046,2026-06-15,1,585.39,15,Delivered,Mobile App
ORD902836,CUST100035,PROD700045,2025-03-07,1,77.24,0,Shipped,Online
ORD902837,CUST101089,PROD700072,2025-09-06,2,237.67,0,Delivered,Mobile App
ORD902838,CUST101878,PROD700072,2025-09-19,4,237.67,10,Returned,In-Store
ORD902839,CUST101259,PROD700028,2024-09-15,1,117.87,0,Delivered,Mobile App
ORD902840,CUST101255,PROD700104,2026-01-12,5,62.73,0,Delivered,In-Store
ORD902841,CUST100407,PROD700024,2025-02-13,2,54.71,0,Delivered,Online
ORD902842,CUST100864,PROD700014,2025-05-25,2,211.03,0,Cancelled,In-Store
ORD902843,CUST100712,PROD700043,2024-07-26,1,130.51,15,Placed,In-Store
ORD902844,CUST100811,PROD700138,2026-03-02,3,283.42,0,Shipped,Online
ORD902845,CUST100367,PROD700082,2025-12-26,1,208.24,0,Delivered,Mobile App
ORD902846,CUST101915,PROD700060,2026-02-27,5,102.27,0,Delivered,In-Store
ORD902847,CUST101594,PROD700106,2025-09-28,5,758.71,5,Shipped,In-Store
ORD902848,CUST101428,PROD700015,2024-11-11,4,494.96,0,Delivered,Mobile App
ORD902849,CUST100363,PROD700111,2025-02-09,2,620.48,10,Cancelled,Mobile App
ORD902850,CUST100789,PROD700052,2026-01-13,5,675.95,5,Delivered,Mobile App
ORD902851,CUST100834,PROD700052,2025-07-01,2,675.95,15,Delivered,Online
ORD902852,CUST101973,PROD700086,2025-03-13,1,213.12,0,Cancelled,Mobile App
ORD902853,CUST100214,PROD700103,2024-08-03,2,730.15,0,Delivered,In-Store
ORD902854,CUST100388,PROD700027,2026-02-17,1,622.44,0,Returned,Online
ORD902855,CUST101468,PROD700040,2025-07-20,2,293.24,5,Cancelled,Online
ORD902856,CUST100458,PROD700138,2025-10-04,5,283.42,0,Delivered,Online
ORD902857,CUST100666,PROD700153,2026-01-09,1,487.4,5,Delivered,In-Store
ORD902858,CUST100987,PROD700005,2026-05-18,4,360.13,0,Returned,Online
ORD902859,CUST101481,PROD700011,2025-03-13,4,177.92,0,Delivered,In-Store
ORD902860,CUST101753,PROD700001,2026-07-10,5,440.65,5,Delivered,Online
ORD902861,CUST101242,PROD700019,2024-12-30,5,57.17,0,Shipped,Online
ORD902862,CUST100721,PROD700117,2025-03-20,5,461.79,15,Delivered,Online
ORD902863,CUST100612,PROD700136,2025-03-21,2,664.61,0,Delivered,Online
ORD902864,CUST100771,PROD700004,2025-02-28,2,678.25,0,Delivered,Mobile App
ORD902865,CUST100349,PROD700102,2026-04-02,5,44.31,5,Delivered,Online
ORD902866,CUST100418,PROD700024,2024-10-17,2,54.71,0,Delivered,Online
ORD902867,CUST100457,PROD700144,2025-12-24,2,118.57,5,Delivered,In-Store
ORD902868,CUST101815,PROD700002,2025-07-19,4,696.28,0,Delivered,Mobile App
ORD902869,CUST100973,PROD700005,2026-04-22,4,360.13,0,Shipped,In-Store
ORD902870,CUST100623,PROD700108,2025-05-04,5,235.27,0,Returned,Online
ORD902871,CUST101151,PROD700158,2025-05-10,4,65.64,0,Delivered,In-Store
ORD902872,CUST101019,PROD700117,2025-06-20,3,461.79,0,Delivered,Online
ORD902873,CUST100564,PROD700158,2026-05-11,5,65.64,0,Shipped,Online
ORD902874,CUST100230,PROD700155,2025-05-17,5,567.21,0,Delivered,Online
ORD902875,CUST100703,PROD700117,2024-09-29,5,461.79,0,Returned,In-Store
ORD902876,CUST100779,PROD700137,2026-04-28,5,324.61,0,Shipped,In-Store
ORD902877,CUST100020,PROD700007,2025-10-31,3,35.8,10,Shipped,Online
ORD902878,CUST100669,PROD700131,2025-05-27,4,395.12,15,Cancelled,Online
ORD902879,CUST101968,PROD700008,2024-12-13,2,300.45,0,Delivered,Online
ORD902880,CUST100125,PROD700074,2024-09-28,5,340.42,0,Delivered,Online
ORD902881,CUST100734,PROD700069,2025-01-10,5,85.21,0,Delivered,In-Store
ORD902882,CUST101173,PROD700000,2024-12-01,5,654.81,5,Cancelled,Mobile App
ORD902883,CUST101365,PROD700010,2025-01-21,3,281.9,10,Delivered,In-Store
ORD902884,CUST100536,PROD700158,2025-10-18,5,65.64,10,Delivered,In-Store
ORD902885,CUST101772,PROD700027,2026-07-19,5,622.44,0,Delivered,Online
ORD902886,CUST100096,PROD700114,2024-12-09,3,145.72,0,Cancelled,Online
ORD902887,CUST100825,PROD700088,2025-11-15,4,606.19,0,Delivered,Mobile App
ORD902888,CUST100035,PROD700152,2025-05-08,3,233.11,15,Delivered,Mobile App
ORD902889,CUST100534,PROD700099,2024-07-29,3,49.16,10,Placed,Online
ORD902890,CUST101837,PROD700112,2024-10-18,5,306.19,20,Delivered,Online
ORD902891,CUST100982,PROD700145,2026-07-04,1,247.18,15,Delivered,Mobile App
ORD902892,CUST100848,PROD700030,2025-12-28,5,22.26,10,Delivered,Mobile App
ORD902893,CUST100417,PROD700007,2026-05-13,1,35.8,0,Delivered,Mobile App
ORD902894,CUST101881,PROD700031,2025-10-21,1,114.6,0,Shipped,Mobile App
ORD902895,CUST101921,PROD700064,2025-08-01,2,555.35,0,Delivered,Online
